date,close,high,low
2015-04-20,28.403165354288447,31.243481889717295,25.562848818859603
2015-04-21,24.13941398072016,26.55335537879218,21.725472582648145
2015-04-22,25.779938455680313,28.357932301248347,23.20194461011228
2015-04-23,13.784705963661409,15.163176560027551,12.406235367295269
2015-04-24,29.46392657379374,32.41031923117311,26.517533916414365
2015-04-27,23.015675483440127,25.31724303178414,20.714107935096116
2015-04-28,24.539327930110733,26.99326072312181,22.08539513709966
2015-04-29,18.788962107580538,20.66785831833859,16.910065896822484
2015-04-30,25.12982595123404,27.642808546357447,22.616843356110635
2015-05-01,19.9733246054446,21.970657065989062,17.97599214490014
2015-05-04,29.931846018178202,32.92503061999602,26.938661416360382
2015-05-05,11.034673776525866,12.138141154178452,9.931206398873279
2015-05-06,19.773117199125608,21.75042891903817,17.795805479213048
2015-05-07,21.14634790090939,23.260982691000333,19.03171311081845
2015-05-08,16.505471460565147,18.156018606621664,14.854924314508633
2015-05-11,26.807647537924588,29.488412291717047,24.12688278413213
2015-05-12,10.032731819915668,11.036005001907236,9.029458637924101
2015-05-13,13.584663662131437,14.943130028344582,12.226197295918293
2015-05-14,16.56543789899536,18.221981688894896,14.908894109095824
2015-05-15,11.254078070608296,12.379485877669126,10.128670263547466
2015-05-18,11.730452916176514,12.903498207794167,10.557407624558863
2015-05-19,29.121723390828254,32.03389572991108,26.20955105174543
2015-05-20,29.865269774793873,32.851796752273266,26.878742797314487
2015-05-21,27.89039218444415,30.679431402888568,25.101352965999734
2015-05-22,12.559959489927886,13.815955438920676,11.303963540935097
2015-05-25,24.33624274070853,26.769867014779386,21.90261846663768
2015-05-26,26.410365986888518,29.05140258557737,23.769329388199665
2015-05-27,15.381919709356126,16.92011168029174,13.843727738420514
2015-05-28,13.463531489001742,14.809884637901916,12.117178340101567
2015-05-29,19.69428599730512,21.663714597035632,17.724857397574606
2015-06-01,29.911387950574074,32.902526745631484,26.920249155516668
2015-06-02,19.021923353893726,20.9241156892831,17.119731018504353
2015-06-03,24.52767427251871,26.980441699770584,22.074906845266838
2015-06-04,22.025568027069987,24.228124829776988,19.82301122436299
2015-06-05,11.946873774969028,13.14156115246593,10.752186397472125
2015-06-08,14.988963070597464,16.487859377657212,13.490066763537717
2015-06-09,15.887883486052282,17.476671834657513,14.299095137447054
2015-06-10,17.183195178565484,18.901514696422034,15.464875660708936
2015-06-11,19.87027505691965,21.857302562611615,17.883247551227683
2015-06-12,17.37780084455131,19.11558092900644,15.64002076009618
2015-06-15,11.151142206822444,12.26625642750469,10.0360279861402
2015-06-16,24.90881851608757,27.39970036769633,22.417936664478816
2015-06-17,25.775663074101892,28.353229381512083,23.198096766691705
2015-06-18,18.75715428934594,20.632869718280535,16.881438860411347
2015-06-19,12.805004061338591,14.085504467472452,11.524503655204732
2015-06-22,19.00259180547342,20.902850986020763,17.102332624926078
2015-06-23,23.747325525378358,26.122058077916197,21.372592972840522
2015-06-24,13.80404581635981,15.184450397995793,12.42364123472383
2015-06-25,11.48635396041012,12.634989356451134,10.337718564369109
2015-06-26,26.753974823522682,29.429372305874953,24.078577341170416
2015-06-29,25.169836450328905,27.6868200953618,22.652852805296014
2015-06-30,22.401087340813714,24.64119607489509,20.160978606732343
2015-07-01,15.604814115095838,17.165295526605423,14.044332703586255
2015-07-02,28.760492442165017,31.63654168638152,25.884443197948517
2015-07-03,25.265332347192736,27.791865581912013,22.738799112473462
2015-07-06,16.362029870971543,17.9982328580687,14.72582688387439
2015-07-07,13.26349726018664,14.589846986205304,11.937147534167975
2015-07-08,14.774756049058803,16.252231653964685,13.297280444152923
2015-07-09,24.92136284832992,27.413499133162915,22.42922656349693
2015-07-10,22.802812518486007,25.08309377033461,20.522531266637408
2015-07-13,10.994908214793298,12.094399036272629,9.895417393313968
2015-07-14,16.759707298345752,18.43567802818033,15.083736568511178
2015-07-15,20.65533931367387,22.72087324504126,18.589805382306483
2015-07-16,15.47122082772951,17.01834291050246,13.92409874495656
2015-07-17,10.636592322633405,11.700251554896747,9.572933090370064
2015-07-20,11.847588594925725,13.032347454418298,10.662829735433153
2015-07-21,16.445400340870552,18.08994037495761,14.800860306783498
2015-07-22,11.892592168649433,13.081851385514376,10.703332951784489
2015-07-23,12.789948006596145,14.06894280725576,11.51095320593653
2015-07-24,24.29864789163819,26.728512680802012,21.86878310247437
2015-07-27,18.890877998345047,20.779965798179553,17.001790198510545
2015-07-28,21.91943598731649,24.11137958604814,19.727492388584842
2015-07-29,28.90010989408218,31.790120883490403,26.010098904673963
2015-07-30,19.921867898950204,21.914054688845226,17.929681109055185
2015-07-31,27.06417065914908,29.77058772506399,24.35775359323417
2015-08-03,18.649065467469732,20.51397201421671,16.78415892072276
2015-08-04,15.737582314820758,17.311340546302834,14.163824083338682
2015-08-05,24.971072840482602,27.468180124530864,22.473965556434344
2015-08-06,17.65514979107253,19.420664770179787,15.889634811965278
2015-08-07,29.446221399506236,32.39084353945686,26.50159925955561
2015-08-10,14.606933722930473,16.06762709522352,13.146240350637425
2015-08-11,16.486811204224107,18.13549232464652,14.838130083801698
2015-08-12,26.441027037867208,29.08512974165393,23.796924334080487
2015-08-13,28.537158385280552,31.39087422380861,25.6834425467525
2015-08-14,18.514288163140243,20.36571697945427,16.66285934682622
2015-08-17,11.050715369294771,12.155786906224249,9.945643832365294
2015-08-18,15.134570048662981,16.64802705352928,13.621113043796683
2015-08-19,17.234062271965655,18.95746849916222,15.51065604476909
2015-08-20,29.063376314478376,31.969713945926216,26.15703868303054
2015-08-21,19.379414301883337,21.317355732071672,17.441472871695005
2015-08-24,19.01191368206161,20.913105050267774,17.11072231385545
2015-08-25,12.620059193654114,13.882065113019527,11.358053274288704
2015-08-26,27.36865713495186,30.10552284844705,24.631791421456676
2015-08-27,28.37057801443547,31.20763581587902,25.533520212991924
2015-08-28,16.38883895707992,18.027722852787914,14.749955061371928
2015-08-31,22.833643690578345,25.11700805963618,20.55027932152051
2015-09-01,27.51757320023419,30.26933052025761,24.76581588021077
2015-09-02,12.800084544533545,14.0800929989869,11.520076090080192
2015-09-03,14.508256810493252,15.95908249154258,13.057431129443927
2015-09-04,17.923437679770554,19.715781447747613,16.1310939117935
2015-09-07,20.41747538040886,22.459222918449747,18.375727842367976
2015-09-08,13.168329740256075,14.485162714281683,11.851496766230468
2015-09-09,13.29051526471096,14.619566791182057,11.961463738239864
2015-09-10,14.39470623794451,15.834176861738962,12.955235614150059
2015-09-11,23.874131287286698,26.26154441601537,21.486718158558027
2015-09-14,21.717192447031884,23.888911691735075,19.545473202328697
2015-09-15,16.855146318753,18.5406609506283,15.1696316868777
2015-09-16,27.788623025813447,30.567485328394795,25.0097607232321
2015-09-17,22.662987812639777,24.929286593903758,20.3966890313758
2015-09-18,22.411672943035583,24.652840237339145,20.170505648732025
2015-09-21,15.967845513482402,17.564630064830645,14.371060962134163
2015-09-22,20.544092410463143,22.59850165150946,18.48968316941683
2015-09-23,22.272910306429328,24.500201337072262,20.045619275786397
2015-09-24,10.163056619253958,11.179362281179355,9.146750957328562
2015-09-25,29.494330673004598,32.44376374030506,26.54489760570414
2015-09-28,17.556522913581738,19.312175204939912,15.800870622223565
2015-09-29,14.562934111458972,16.019227522604872,13.106640700313076
2015-09-30,14.868495621963424,16.355345184159766,13.381646059767082
2015-10-01,24.46498046729701,26.911478514026715,22.01848242056731
2015-10-02,15.195038465208196,16.714542311729016,13.675534618687376
2015-10-05,11.966420603978051,13.163062664375857,10.769778543580246
2015-10-06,26.69540268291878,29.364942951210658,24.0258624146269
2015-10-07,27.58847346875329,30.34732081562862,24.82962612187796
2015-10-08,12.484337500724097,13.732771250796509,11.235903750651687
2015-10-09,11.185659535317427,12.304225488849172,10.067093581785684
2015-10-12,19.142015919586907,21.0562175115456,17.227814327628217
2015-10-13,27.891487654269174,30.680636419696093,25.102338888842258
2015-10-14,10.366823108653584,11.403505419518943,9.330140797788227
2015-10-15,17.176152711950312,18.893767983145345,15.458537440755281
2015-10-16,10.539123394148245,11.59303573356307,9.485211054733421
2015-10-19,22.991476002059287,25.290623602265217,20.69232840185336
2015-10-20,16.74722446292961,18.42194690922257,15.072502016636648
2015-10-21,10.80659069047465,11.887249759522115,9.725931621427184
2015-10-22,13.988307909853114,15.387138700838427,12.589477118867803
2015-10-23,22.110322225290727,24.3213544478198,19.899290002761653
2015-10-26,10.346945373526959,11.381639910879656,9.312250836174263
2015-10-27,22.871755047841006,25.158930552625108,20.584579543056908
2015-10-28,26.438281306674757,29.082109437342236,23.79445317600728
2015-10-29,29.584500601195543,32.5429506613151,26.62605054107599
2015-10-30,26.613483770724297,29.27483214779673,23.95213539365187
2015-11-02,16.63924797922683,18.303172777149516,14.975323181304148
2015-11-03,18.043163903308766,19.847480293639645,16.23884751297789
2015-11-04,13.959083381124831,15.354991719237315,12.563175043012349
2015-11-05,22.437303042522068,24.681033346774278,20.19357273826986
2015-11-06,11.867525198806767,13.054277718687445,10.680772678926092
2015-11-09,21.018334568349417,23.12016802518436,18.916501111514474
2015-11-10,18.744367219561322,20.618803941517456,16.86993049760519
2015-11-11,17.06306344363073,18.769369787993803,15.356757099267655
2015-11-12,24.350824974343023,26.78590747177733,21.915742476908722
2015-11-13,16.777637931607366,18.455401724768105,15.09987413844663
2015-11-16,15.87662201649374,17.464284218143117,14.288959814844366
2015-11-17,10.389666662939398,11.428633329233339,9.350699996645458
2015-11-18,17.742235867649192,19.516459454414115,15.968012280884274
2015-11-19,24.20694913540796,26.62764404894876,21.786254221867164
2015-11-20,20.855551049074275,22.941106153981703,18.769995944166848
2015-11-23,21.33359714242834,23.466956856671175,19.200237428185506
2015-11-24,26.41834137584078,29.06017551342486,23.776507238256702
2015-11-25,10.3606526942859,11.39671796371449,9.32458742485731
2015-11-26,12.321538357972617,13.55369219376988,11.089384522175356
2015-11-27,23.190129912025945,25.509142903228543,20.87111692082335
2015-11-30,13.242860319570351,14.567146351527388,11.918574287613316
2015-12-01,17.77470863945089,19.55217950339598,15.9972377755058
2015-12-02,29.442094602012055,32.38630406221326,26.49788514181085
2015-12-03,14.166331082981037,15.582964191279142,12.749697974682933
2015-12-04,19.929088013142376,21.921996814456616,17.93617921182814
2015-12-07,18.779784377018085,20.657762814719895,16.901805939316276
2015-12-08,16.35572318774173,17.991295506515904,14.720150868967558
2015-12-09,12.88387171472894,14.172258886201835,11.595484543256047
2015-12-10,10.745519161821562,11.82007107800372,9.670967245639407
2015-12-11,17.628969114336698,19.39186602577037,15.866072202903029
2015-12-14,14.018785130405247,15.420663643445772,12.616906617364723
2015-12-15,16.613516547568338,18.274868202325173,14.952164892811505
2015-12-16,16.882343340082038,18.57057767409024,15.194109006073834
2015-12-17,11.484196515543468,12.632616167097815,10.335776863989121
2015-12-18,11.600064595396958,12.760071054936654,10.440058135857262
2015-12-21,12.59401633657211,13.853417970229323,11.3346147029149
2015-12-22,10.758835969917754,11.83471956690953,9.68295237292598
2015-12-23,28.468152085480114,31.31496729402813,25.6213368769321
2015-12-24,12.875876850772656,14.163464535849922,11.588289165695391
2015-12-25,16.933421635288433,18.626763798817276,15.24007947175959
2015-12-28,16.602007504481346,18.262208254929483,14.941806754033212
2015-12-29,13.366565741680546,14.7032223158486,12.029909167512491
2015-12-30,15.267325380255812,16.794057918281396,13.740592842230232
2015-12-31,22.99152020957852,25.290672230536376,20.69236818862067
2016-01-01,16.270110895364354,17.897121984900792,14.64309980582792
2016-01-04,13.81095536172146,15.192050897893607,12.429859825549315
2016-01-05,22.67219092913483,24.939410022048314,20.404971836221346
2016-01-06,24.514365192279485,26.965801711507435,22.062928673051537
2016-01-07,11.305392820045148,12.435932102049664,10.174853538040633
2016-01-08,11.987509967092189,13.18626096380141,10.78875897038297
2016-01-11,25.83099814059736,28.414097954657098,23.247898326537623
2016-01-12,15.294443796954436,16.82388817664988,13.764999417258993
2016-01-13,14.092867041738849,15.502153745912736,12.683580337564964
2016-01-14,13.649278404324697,15.014206244757167,12.284350563892227
2016-01-15,15.716698536951437,17.288368390646582,14.145028683256294
2016-01-18,19.472624699722516,21.419887169694768,17.525362229750264
2016-01-19,21.133381310391293,23.246719441430425,19.020043179352164
2016-01-20,27.477229260628032,30.22495218669084,24.72950633456523
2016-01-21,24.371798384282386,26.808978222710625,21.934618545854146
2016-01-22,25.759235121451653,28.33515863359682,23.18331160930649
2016-01-25,23.443944959738424,25.78833945571227,21.099550463764583
2016-01-26,17.49127547233638,19.24040301957002,15.742147925102742
2016-01-27,17.29479658931161,19.02427624824277,15.56531693038045
2016-01-28,13.944263877958399,15.33869026575424,12.54983749016256
2016-01-29,21.51718501829501,23.668903520124513,19.36546651646551
2016-02-01,27.451794569873066,30.196974026860374,24.70661511288576
2016-02-02,23.67540026954447,26.042940296498916,21.30786024259002
2016-02-03,26.016345762795424,28.61798033907497,23.414711186515884
2016-02-04,15.695825422548689,17.265407964803558,14.12624288029382
2016-02-05,15.457180682474887,17.002898750722377,13.911462614227398
2016-02-08,23.414388324091227,25.755827156500352,21.072949491682106
2016-02-09,16.409040208407085,18.049944229247796,14.768136187566377
2016-02-10,14.11127796875392,15.522405765629312,12.700150171878528
2016-02-11,11.650222716899865,12.815244988589853,10.485200445209879
2016-02-12,15.909608617720309,17.50056947949234,14.318647755948279
2016-02-15,27.396816256615256,30.136497882276785,24.65713463095373
2016-02-16,12.188232308126407,13.40705553893905,10.969409077313767
2016-02-17,11.240853611020867,12.364938972122955,10.116768249918781
2016-02-18,16.912543453710605,18.603797799081665,15.221289108339544
2016-02-19,12.691703873676047,13.960874261043653,11.422533486308444
2016-02-22,14.905798701974138,16.396378572171553,13.415218831776725
2016-02-23,28.227249912958765,31.049974904254643,25.40452492166289
2016-02-24,20.62867033347296,22.69153736682026,18.565803300125665
2016-02-25,20.49298981364916,22.542288795014077,18.443690832284243
2016-02-26,16.71650516716923,18.388155683886154,15.044854650452308
2016-02-29,10.516196960662633,11.567816656728898,9.46457726459637
2016-03-01,26.699250067983233,29.36917507478156,24.02932506118491
2016-03-02,17.908508597974592,19.699359457772054,16.117657738177133
2016-03-03,27.33899415532459,30.07289357085705,24.60509473979213
2016-03-04,18.761069562856612,20.637176519142276,16.88496260657095
2016-03-07,10.045672899393384,11.050240189332724,9.041105609454046
2016-03-08,13.154383590032666,14.469821949035934,11.838945231029399
2016-03-09,11.064944268754322,12.171438695629755,9.95844984187889
2016-03-10,23.167532943808016,25.48428623818882,20.850779649427214
2016-03-11,14.846862429463725,16.331548672410097,13.362176186517353
2016-03-14,26.334950271537874,28.968445298691663,23.701455244384086
2016-03-15,25.332194536136118,27.865413989749733,22.798975082522507
2016-03-16,29.604796912038683,32.56527660324255,26.644317220834814
2016-03-17,20.814817715450012,22.896299486995016,18.73333594390501
2016-03-18,14.351147842671361,15.786262626938498,12.916033058404226
2016-03-21,17.409115012991194,19.150026514290314,15.668203511692075
2016-03-22,11.472601438286068,12.619861582114675,10.325341294457461
2016-03-23,19.87965710724638,21.86762281797102,17.891691396521743
2016-03-24,16.28060536925231,17.908665906177543,14.652544832327079
2016-03-25,10.51572113211847,11.567293245330317,9.464149018906623
2016-03-28,18.73161051450041,20.604771565950454,16.85844946305037
2016-03-29,27.98745217624785,30.786197393872637,25.188706958623065
2016-03-30,16.677254913247676,18.344980404572446,15.00952942192291
2016-03-31,22.652645300653603,24.917909830718965,20.387380770588244
2016-04-01,26.313792742898723,28.945172017188597,23.68241346860885
2016-04-04,10.938326763196189,12.032159439515809,9.844494086876571
2016-04-05,19.677895087465398,21.64568459621194,17.71010557871886
2016-04-06,12.765012099787949,14.041513309766746,11.488510889809154
2016-04-07,16.061334718550786,17.667468190405867,14.455201246695708
2016-04-08,19.125958024110677,21.038553826521746,17.213362221699608
2016-04-11,19.091970558250374,21.001167614075413,17.182773502425338
2016-04-12,16.75150068477623,18.426650753253853,15.076350616298607
2016-04-13,11.528884866307044,12.681773352937748,10.375996379676339
2016-04-14,24.298052211503396,26.72785743265374,21.868246990353057
2016-04-15,26.7147312629503,29.386204389245332,24.04325813665527
2016-04-18,15.893898428831346,17.483288271714482,14.304508585948211
2016-04-19,21.625769378217555,23.788346316039313,19.4631924403958
2016-04-20,20.135021392414316,22.14852353165575,18.121519253172885
2016-04-21,15.837813550863737,17.421594905950112,14.254032195777365
2016-04-22,26.17840582956913,28.796246412526045,23.560565246612217
2016-04-25,20.99025893137168,23.08928482450885,18.891233038234514
2016-04-26,12.938939883495753,14.23283387184533,11.645045895146177
2016-04-27,11.796043670318399,12.97564803735024,10.61643930328656
2016-04-28,15.83119712280671,17.414316835087384,14.24807741052604
2016-04-29,15.502067715585932,17.052274487144526,13.95186094402734
2016-05-02,23.321081009248832,25.653189110173717,20.988972908323948
2016-05-03,19.38686210573103,21.325548316304136,17.448175895157927
2016-05-04,10.625263485730581,11.68778983430364,9.562737137157523
2016-05-05,16.08080575805684,17.688886333862527,14.472725182251157
2016-05-06,28.920874225058846,31.812961647564734,26.02878680255296
2016-05-09,17.70468124029567,19.47514936432524,15.934213116266104
2016-05-10,25.75493230347281,28.330425533820094,23.17943907312553
2016-05-11,23.60321949758054,25.963541447338596,21.242897547822487
2016-05-12,19.544943313947698,21.499437645342468,17.590448982552928
2016-05-13,23.55983446601033,25.915817912611363,21.203851019409296
2016-05-16,16.560082389588548,18.216090628547406,14.904074150629693
2016-05-17,16.283487621568696,17.911836383725568,14.655138859411826
2016-05-18,21.2953119586054,23.42484315446594,19.16578076274486
2016-05-19,29.79578784728902,32.77536663201793,26.81620906256012
2016-05-20,19.015997308715452,20.917597039586997,17.114397577843906
2016-05-23,13.51475759119316,14.866233350312477,12.163281832073844
2016-05-24,10.536165556329602,11.589782111962563,9.482549000696642
2016-05-25,27.8154460678006,30.596990674580663,25.03390146102054
2016-05-26,11.573905338672162,12.731295872539379,10.416514804804946
2016-05-27,21.191827898417714,23.311010688259486,19.072645108575944
2016-05-30,26.735158804432217,29.40867468487544,24.061642923988995
2016-05-31,21.49155485862449,23.64071034448694,19.342399372762042
2016-06-01,20.179520838408113,22.197472922248927,18.161568754567302
2016-06-02,12.254845645488802,13.480330210037684,11.029361080939921
2016-06-03,23.97092365541652,26.368016020958173,21.573831289874867
2016-06-06,29.74701929513302,32.72172122464632,26.772317365619717
2016-06-07,23.782385546910124,26.160624101601137,21.40414699221911
2016-06-08,11.83599738407189,13.01959712247908,10.652397645664701
2016-06-09,15.071613747847604,16.578775122632365,13.564452373062844
2016-06-10,28.118867480924038,30.930754229016443,25.306980732831637
2016-06-13,13.347132003054629,14.681845203360092,12.012418802749167
2016-06-14,11.066420138249578,12.173062152074536,9.95977812442462
2016-06-15,13.315219713676537,14.646741685044192,11.983697742308884
2016-06-16,28.05132621192776,30.856458833120538,25.246193590734983
2016-06-17,19.16448412265992,21.080932534925914,17.24803571039393
2016-06-20,26.542533759645423,29.196787135609966,23.888280383680883
2016-06-21,23.886520150369087,26.275172165405998,21.49786813533218
2016-06-22,11.7293940168846,12.902333418573061,10.55645461519614
2016-06-23,18.218399034937296,20.040238938431028,16.396559131443567
2016-06-24,11.399560948172542,12.539517042989798,10.259604853355288
2016-06-27,22.040979444221627,24.245077388643793,19.836881499799464
2016-06-28,22.435695348856708,24.67926488374238,20.19212581397104
2016-06-29,24.413539816376797,26.85489379801448,21.97218583473912
2016-06-30,23.324781642408308,25.65725980664914,20.99230347816748
2016-07-01,19.566644274100046,21.523308701510054,17.60997984669004
2016-07-04,16.674096302188804,18.341505932407685,15.006686671969923
2016-07-05,21.79705056614538,23.97675562275992,19.617345509530843
2016-07-06,11.611046415683738,12.772151057252113,10.449941774115365
2016-07-07,29.052216556318278,31.95743821195011,26.14699490068645
2016-07-08,11.354360681128286,12.489796749241115,10.218924613015458
2016-07-11,18.917936781384093,20.809730459522502,17.026143103245683
2016-07-12,17.80296157636898,19.58325773400588,16.022665418732082
2016-07-13,29.86937211465847,32.85630932612432,26.882434903192625
2016-07-14,14.811288955385713,16.292417850924284,13.330160059847142
2016-07-15,26.61146665992728,29.272613325920013,23.950319993934553
2016-07-18,24.989634749896666,27.488598224886335,22.490671274907
2016-07-19,19.323953321449075,21.256348653593985,17.391557989304168
2016-07-20,18.35357462570459,20.18893208827505,16.518217163134132
2016-07-21,25.081169490663623,27.58928643972999,22.57305254159726
2016-07-22,20.050708902945725,22.0557797932403,18.045638012651153
2016-07-25,25.55370294303361,28.109073237336972,22.998332648730248
2016-07-26,28.952492164837224,31.84774138132095,26.0572429483535
2016-07-27,14.172160607191236,15.589376667910361,12.754944546472112
2016-07-28,23.359590012222483,25.695549013444733,21.023631011000237
2016-07-29,20.996187290750132,23.095806019825147,18.89656856167512
2016-08-01,26.67071988734643,29.337791876081074,24.00364789861179
2016-08-02,25.68916120810957,28.258077328920532,23.120245087298613
2016-08-03,29.604245882482697,32.56467047073097,26.643821294234428
2016-08-04,24.030280098351977,26.433308108187177,21.62725208851678
2016-08-05,23.450418786963333,25.795460665659668,21.105376908267
2016-08-08,19.21975342504786,21.141728767552646,17.297778082543072
2016-08-09,28.700894918133258,31.570984409946586,25.830805426319934
2016-08-10,21.51408590333781,23.665494493671595,19.36267731300403
2016-08-11,25.040805475231174,27.544886022754294,22.536724927708057
2016-08-12,15.458201453548849,17.004021598903734,13.912381308193964
2016-08-15,14.276301165458298,15.70393128200413,12.848671048912468
2016-08-16,10.016358384371863,11.01799422280905,9.014722545934676
2016-08-17,16.206114161899166,17.826725578089082,14.585502745709249
2016-08-18,24.65853386341545,27.124387249756996,22.192680477073907
2016-08-19,25.082175526510053,27.59039307916106,22.57395797385905
2016-08-22,29.170029543015744,32.087032497317324,26.25302658871417
2016-08-23,19.576067327349477,21.533674060084426,17.61846059461453
2016-08-24,18.75052334783571,20.62557568261928,16.875471013052138
2016-08-25,18.10094929684599,19.91104422653059,16.29085436716139
2016-08-26,28.461101182814605,31.307211301096068,25.614991064533147
2016-08-29,29.710988590985476,32.682087450084026,26.73988973188693
2016-08-30,16.493775108917628,18.143152619809392,14.844397598025866
2016-08-31,27.995218778292475,30.794740656121725,25.19569690046323
2016-09-01,28.69429794167893,31.563727735846825,25.824868147511037
2016-09-02,16.28989676485694,17.918886441342636,14.660907088371248
2016-09-05,29.907948470400164,32.898743317440186,26.91715362336015
2016-09-06,24.09684069142505,26.506524760567558,21.687156622282547
2016-09-07,17.40045651884973,19.140502170734703,15.660410866964757
2016-09-08,21.679747272262922,23.847721999489217,19.51177254503663
2016-09-09,17.776862137728173,19.55454835150099,15.999175923955356
2016-09-12,24.450161195766484,26.895177315343133,22.005145076189837
2016-09-13,10.566951695589053,11.62364686514796,9.510256526030147
2016-09-14,14.259932984394512,15.685926282833965,12.83393968595506
2016-09-15,11.712474478386643,12.883721926225308,10.54122703054798
2016-09-16,15.834032859085983,17.417436144994582,14.250629573177385
2016-09-19,10.74020253491713,11.814222788408843,9.666182281425417
2016-09-20,15.1098034758956,16.620783823485162,13.59882312830604
2016-09-21,19.912433338227103,21.903676672049816,17.921190004404394
2016-09-22,15.288665403123396,16.817531943435736,13.759798862811056
